,연도,분류,학제,학교명,학교상태,본분교,시도,시군구,설립,주야구분,주소,학과수_전체,지원자_전체_계,입학자_전체_계,재적생_전체_계,재학생_전체_계,유예생_전체_계,휴학생_전체_계,외국인유학생_학사_계,전임교원_계,비전임교원_계,시간강사_계,직원_계,경도,위도,입학정원,모집인원_정원내,지원자_정원내,입학자_정원내,신입생_충원율
231,2020,university,사이버대학(대학),한국열린사이버대학교,기존,본교,서울,서울 중랑구,사립,원격,"서울특별시 중랑구 망우로 353 (상봉동, 상봉프레미어스엠코)",14,3473,1791,6253,5732,0,521,6,17,240,0,70,127.09162420000001,37.59833301,1000.0,1000.0,1798.0,1000.0,100.0
232,2020,university,사이버대학(대학),원광디지털대학교,기존,본교,전북,전북 익산시,사립,원격,"전라북도 익산시 익산대로 460 (신동, 원광디지털대학교)",18,1693,1398,6762,5215,0,1547,36,25,225,0,43,126.96022340000002,35.97171387,1500.0,1500.0,1558.0,1297.0,86.5
233,2020,university,사이버대학(대학),고려사이버대학교,기존,본교,서울,서울 종로구,사립,원격,"서울특별시 종로구 북촌로 106 (계동, 고려사이버대학교)",21,3352,2034,10751,9385,0,1366,127,44,206,0,67,126.9870631,37.58694438,2485.0,2485.0,2928.0,1822.0,73.3
234,2020,university,사이버대학(대학),숭실사이버대학교,기존,본교,서울,서울 종로구,사립,원격,"서울특별시 종로구 삼일대로30길 23 (익선동, BIZWELL종로오피스텔)",23,2219,1636,7198,6316,0,882,26,36,172,0,59,126.98877590000001,37.57447485,1650.0,1650.0,1710.0,1235.0,74.8
235,2020,university,사이버대학(대학),디지털서울문화예술대학교,기존,본교,서울,서울 서대문구,사립,원격,"서울특별시 서대문구 통일로37길 60 (홍제동, 디지털서울문화예술대학교)",19,1701,889,4382,3553,0,829,12,23,181,0,62,126.94388000000001,37.58544521,990.0,990.0,1467.0,765.0,77.3
236,2020,university,사이버대학(대학),한양사이버대학교,기존,본교,서울,서울 성동구,사립,원격,"서울특별시 성동구 왕십리로 220 (행당동, 한양사이버대학교)",49,5107,3816,16174,15065,0,1109,52,77,228,6,84,127.0475195,37.55718681,3240.0,3240.0,3662.0,2701.0,83.4
237,2020,university,사이버대학(대학),사이버한국외국어대학교,기존,본교,서울,서울 동대문구,사립,원격,"서울특별시 동대문구 이문로 107 (이문동, 한국외국어대학교)",10,2742,1928,7968,6618,0,1350,221,32,131,0,35,127.05698600000001,37.5979456,1600.0,1600.0,1913.0,1360.0,85.0
238,2020,university,사이버대학(대학),화신사이버대학교,기존,본교,부산,부산 연제구,사립,원격,"부산광역시 연제구 고분로191번길 1 (연산동, 화신사이버대학교)",2,915,555,1532,1397,0,135,0,11,20,0,15,129.1032577,35.18574559,430.0,430.0,756.0,430.0,100.0
239,2020,university,사이버대학(대학),글로벌사이버대학교,기존,본교,충남,충남 천안시,사립,원격,"충청남도 천안시 동남구 목천읍 교천지산길 284-88 (지산리, 글로벌사이버대학교)",11,1265,941,2739,2454,0,285,8,18,116,0,42,127.1994106,36.79388839,1100.0,1100.0,1247.0,936.0,85.1
240,2020,university,사이버대학(대학),건양사이버대학교,기존,본교,대전,대전 서구,사립,원격,"대전광역시 서구 관저동로 158 (관저동, 건양대학교병원)",11,1098,939,3637,3466,0,171,13,20,89,0,29,127.3445629,36.30698032,900.0,900.0,837.0,724.0,80.4
241,2020,university,대학교,한국과학기술원,기존,본교,대전,대전 유성구,특별법법인,주간,"대전광역시 유성구 대학로 291 (구성동, 한국과학기술원)",20,4549,722,4575,3822,0,753,302,517,495,0,2301,127.36710649999999,36.3711985,970.0,710.0,4445.0,706.0,99.4
242,2020,university,대학교,광주과학기술원,기존,본교,광주,광주 북구,특별법법인,주간,"광주광역시 북구 첨단과기로 123 (오룡동, 광주과학기술원)",8,2934,196,965,739,0,226,1,21,56,0,705,126.8382904,35.22717334,200.0,198.0,2934.0,196.0,99.0
243,2020,university,대학교,대구경북과학기술원,기존,본교,대구,대구 달성군,특별법법인,주간,대구광역시 달성군 현풍면 테크노중앙대로 333 (상리),1,3466,231,952,769,0,183,0,10,51,0,492,128.4619245,35.70420649,220.0,220.0,3466.0,231.0,105.0
244,2020,university,대학교,한국전통문화대학교,기존,본교,충남,충남 부여군,특별법국립,주간,"충청남도 부여군 규암면 백제문로 367 (합정리, 한국전통문화학교)",7,1024,146,760,592,0,168,0,30,128,0,62,126.89721259999999,36.30979786,140.0,140.0,992.0,140.0,100.0
0,2020,junior_college,전문대학(2년제),강원도립대학교,기존,본교,강원,강원 강릉시,공립,주간,"강원도 강릉시 주문진읍 연주로 270 (교항리, 강원도립대학)",28,1718,315,1029,635,0,394,0,31,94,0,62,128.831711,37.87617175,312.0,312.0,1714.0,312.0,100.0
1,2020,junior_college,전문대학(2년제),경남도립거창대학,기존,본교,경남,경남 거창군,공립,주간,"경상남도 거창군 거창읍 거창대학로 72 (대평리, 경남도립거창대학)",13,1704,406,1204,856,0,348,0,30,77,0,49,127.91219720000001,35.67508085,405.0,405.0,1689.0,405.0,100.0
2,2020,junior_college,전문대학(2년제),경남도립남해대학,기존,본교,경남,경남 남해군,공립,주야간,"경상남도 남해군 남해읍 화전로78번길 30 (남변리, 경남도립남해대학)",15,1925,398,1355,783,0,572,0,25,69,0,51,127.8962688,34.83677428,375.0,375.0,1853.0,375.0,100.0
3,2020,junior_college,전문대학(2년제),경북도립대학교,기존,본교,경북,경북 예천군,공립,주야간,"경상북도 예천군 예천읍 도립대학길 114 (청복리, 경북도립대학교)",18,1997,398,1239,856,0,383,0,29,109,0,38,128.4561181,36.642748600000004,365.0,365.0,1928.0,365.0,100.0
4,2020,junior_college,전문대학(2년제),충북도립대학교,기존,본교,충북,충북 옥천군,공립,주간,"충청북도 옥천군 옥천읍 대학길 15 (문정리, 충북도립대학교)",18,3949,422,1267,837,0,430,1,31,59,0,59,127.5721355,36.29999489,420.0,420.0,3938.0,417.0,99.3
5,2020,junior_college,전문대학(3년제),충남도립대학교,기존,본교,충남,충남 청양군,공립,주야간,"충청남도 청양군 청양읍 학사길 55 (벽천리, 충남도립대학교)",28,3415,509,1503,1005,0,498,0,33,108,0,51,126.80282199999999,36.43647759,456.0,456.0,3269.0,456.0,100.0
6,2020,junior_college,전문대학(3년제),한국복지대학교,기존,본교,경기,경기 평택시,국립,주간,"경기도 평택시 삼남로 283 (장안동, 국립한국재활복지대학)",27,1268,291,840,667,3,170,5,56,109,0,99,127.09503810000001,37.05070232,211.0,211.0,1112.0,211.0,100.0
7,2020,junior_college,전문대학(3년제),가톨릭상지대학교,기존,본교,경북,경북 안동시,사립,주야간,"경상북도 안동시 상지길 45 (율세동, 가톨릭상지대학교)",30,5114,768,2476,1860,6,610,27,53,153,0,59,128.73439869999999,36.56951679,622.0,622.0,4638.0,566.0,91.0
8,2020,junior_college,전문대학(4년제),군산간호대학교,기존,본교,전북,전북 군산시,사립,주간,"전라북도 군산시 동개정길 7 (개정동, 군산간호대학교)",1,2308,304,1278,1152,0,126,0,33,41,0,28,126.76055090000001,35.97094254,221.0,221.0,1883.0,221.0,100.0
9,2020,junior_college,전문대학(3년제),거제대학교,기존,본교,경남,경남 거제시,사립,주야간,"경상남도 거제시 마전1길 91 (장승포동, 거제대학)",20,1774,394,1613,1181,4,428,81,40,68,0,39,128.7256924,34.84911052,420.0,420.0,1612.0,311.0,74.0
10,2020,junior_college,전문대학(3년제),경남정보대학교,기존,본교,부산,부산 사상구,사립,주야간,"부산광역시 사상구 주례로 45 (주례동, 경남정보대학)",91,44155,3050,11632,6665,11,4956,6,182,406,0,129,129.010858,35.14593401,2578.0,2578.0,41417.0,2355.0,91.3
11,2020,junior_college,전문대학(2년제),호산대학교,기존,본교,경북,경북 경산시,사립,주야간,"경상북도 경산시 하양읍 대경로105길 19 (부호리, 호산대학교)",37,4278,817,2235,1923,0,312,86,59,114,0,29,128.8014681,35.90105751,667.0,667.0,3791.0,611.0,91.6
12,2020,junior_college,전문대학(3년제),경민대학교,기존,본교,경기,경기 의정부시,사립,주야간,"경기도 의정부시 서부로 545 (가능동, 경민대학)",57,15265,2064,7010,4432,0,2578,7,124,255,0,101,127.0248772,37.74727964,1573.0,1573.0,13890.0,1573.0,100.0
13,2020,junior_college,전문대학(2년제),영남외국어대학,기존,본교,경북,경북 경산시,사립,주야간,"경상북도 경산시 남천면 남천로 780-9 (협석리, 영남외국어대학)",10,902,230,534,503,0,31,0,17,22,0,11,128.7334803,35.78642281,367.0,367.0,825.0,210.0,57.2
14,2020,junior_college,전문대학(3년제),경북전문대학교,기존,본교,경북,경북 영주시,사립,주야간,"경상북도 영주시 대학로 77 (휴천동, 경북전문대학교)",42,9883,1229,3736,2853,0,883,1,84,193,0,69,128.61610249999998,36.80642343,920.0,920.0,9061.0,902.0,98.0
15,2020,junior_college,전문대학(3년제),경복대학교,기존,본교,경기,경기 남양주시,사립,주야간,"경기도 남양주시 진접읍 경복대로 425 (금곡리, 경복대학교)",79,13406,2573,8100,6455,0,1645,28,173,323,0,77,127.21159170000001,37.73510702,1905.0,1905.0,11937.0,1905.0,100.0
16,2020,junior_college,전문대학(3년제),경인여자대학교,기존,본교,인천,인천 계양구,사립,주야간,"인천광역시 계양구 계양산로 63 (계산동, 경인여자대학)",55,19994,2138,5095,4722,0,373,78,116,203,0,59,126.72228009999999,37.54819606,1668.0,1668.0,18158.0,1668.0,100.0
17,2020,junior_college,전문대학(2년제),서라벌대학교,기존,본교,경북,경북 경주시,사립,주야간,"경상북도 경주시 태종로 516 (충효동, 서라벌대학)",12,1027,205,753,633,0,120,0,25,45,0,27,129.1844031,35.84039464,235.0,235.0,939.0,189.0,80.4
18,2020,junior_college,전문대학(2년제),계명문화대학교,기존,본교,대구,대구 달서구,사립,주야간,"대구광역시 달서구 달서대로 675 (신당동, 계명문화대학교)",49,11838,2303,7334,5008,0,2326,108,123,547,0,92,128.49154860000002,35.86001226,2116.0,2116.0,10732.0,1916.0,90.5
19,2020,junior_college,전문대학(2년제),계원예술대학교,기존,본교,경기,경기 의왕시,사립,주간,"경기도 의왕시 계원대학로 66 (내손동, 계원예술대학교)",35,6072,1318,4221,3009,0,1212,3,85,195,0,75,126.9790159,37.37911873,1069.0,1069.0,5600.0,1069.0,100.0
20,2020,junior_college,전문대학(3년제),광양보건대학교,기존,본교,전남,전남 광양시,사립,주간,"전라남도 광양시 광양읍 대학로 85 (덕례리, 광양보건대학)",14,916,96,823,648,0,175,0,47,33,0,15,127.56829240000002,34.95357872,655.0,495.0,862.0,89.0,18.0
21,2020,junior_college,전문대학(3년제),광주보건대학교,기존,본교,광주,광주 광산구,사립,주야간,"광주광역시 광산구 북문대로419번길 73 (신창동, 광주보건대학)",23,8896,1488,4830,3733,0,1097,4,102,175,0,59,126.84661909999998,35.19146528,1101.0,1101.0,7587.0,1101.0,100.0
22,2020,junior_college,전문대학(2년제),구미대학교,기존,본교,경북,경북 구미시,사립,주야간,"경상북도 구미시 야은로 37 (부곡동, 구미대학교)",94,11380,2421,6874,5066,0,1808,22,124,215,0,65,128.2890887,36.15216648,1541.0,1541.0,9817.0,1541.0,100.0
23,2020,junior_college,전문대학(3년제),서해대학,기존,본교,전북,전북 군산시,사립,주야간,"전라북도 군산시 서해대길 6 (오룡동, 서해대학)",28,172,0,402,241,0,161,0,25,16,0,9,126.7085517,35.97924789,550.0,550.0,168.0,0.0,0.0
24,2020,junior_college,전문대학(3년제),군장대학교,기존,본교,전북,전북 군산시,사립,주야간,"전라북도 군산시 성산면 군장대길 13 (도암리, 군장대학)",38,2761,872,2236,1904,0,332,122,53,134,0,58,126.7854203,36.00132077,675.0,675.0,2388.0,643.0,95.3
25,2020,junior_college,전문대학(4년제),강동대학교,기존,본교,충북,충북 음성군,사립,주간,"충청북도 음성군 감곡면 대학길 278 (단평리, 강동대학교)",62,14400,1505,5221,3534,1,1686,6,107,153,0,40,127.64737759999998,37.14291399,1708.0,1708.0,13740.0,1370.0,80.2
26,2020,junior_college,전문대학(3년제),고구려대학교,기존,본교,전남,전남 나주시,사립,주야간,"전라남도 나주시 다시면 백호로 125 (복암리, 고구려대학)",69,1545,914,2135,1903,0,232,14,65,104,0,22,126.6497031,35.00699568,934.0,934.0,1436.0,862.0,92.3
27,2020,junior_college,전문대학(4년제),기독간호대학교,기존,본교,광주,광주 남구,사립,주간,"광주광역시 남구 백서로70번길 6 (양림동, 기독간호대학)",2,1063,172,662,595,0,67,0,20,14,0,16,126.91610190000002,35.13847778,111.0,111.0,800.0,111.0,100.0
28,2020,junior_college,전문대학(3년제),전주기전대학,기존,본교,전북,전북 전주시,사립,주야간,"전라북도 전주시 완산구 전주천서로 267 (중화산동1가, 전주기전대학)",13,2531,749,2039,1743,8,288,129,58,137,0,26,127.13507379999999,35.81731174,813.0,813.0,2435.0,709.0,87.2
29,2020,junior_college,전문대학(2년제),경북보건대학교,기존,본교,경북,경북 김천시,사립,주간,"경상북도 김천시 대학로 168 (삼락동, 경북보건대학교)",8,2253,375,1477,1250,0,227,0,41,86,0,32,128.0837631,36.13820736,367.0,367.0,2091.0,342.0,93.2
30,2020,junior_college,전문대학(3년제),김포대학교,기존,본교,경기,경기 김포시,사립,주간,"경기도 김포시 월곶면 김포대학로 97 (포내리, 김포대학교)",72,13704,1548,5034,3424,2,1608,57,88,154,0,91,126.54608780000001,37.72988312,1294.0,1294.0,12861.0,1158.0,89.5
31,2020,junior_college,전문대학(3년제),농협대학교,기존,본교,경기,경기 고양시,사립,주간,"경기도 고양시 덕양구 서삼릉길 281 (원당동, 농협대학)",5,1170,179,541,444,0,97,2,12,23,0,23,126.87322820000001,37.65951209,59.0,59.0,591.0,59.0,100.0
32,2020,junior_college,전문대학(2년제),대경대학교,기존,본교,경북,경북 경산시,사립,주야간,"경상북도 경산시 자인면 단북1길 65 (단북리, 대경대학)",49,9291,1831,5449,4109,3,1337,38,111,300,0,52,128.8238366,35.8356104,1652.0,1652.0,8574.0,1536.0,93.0
33,2020,junior_college,전문대학(2년제),대구공업대학교,기존,본교,대구,대구 달서구,사립,주간,"대구광역시 달서구 송현로 205 (본동, 대구공업대학)",23,5471,847,2845,1661,0,1184,261,54,133,0,63,128.5414134,35.83500336,800.0,800.0,5012.0,741.0,92.6
34,2020,junior_college,전문대학(3년제),대구보건대학교,기존,본교,대구,대구 북구,사립,주야간,"대구광역시 북구 영송로 15 (태전동, 대구보건대학)",38,22711,2727,8901,6959,0,1942,82,182,477,0,121,128.54259340000002,35.92794567,2188.0,2188.0,19595.0,2069.0,94.6
35,2020,junior_college,전문대학(3년제),수성대학교,기존,본교,대구,대구 수성구,사립,주야간,"대구광역시 수성구 달구벌대로528길 15 (만촌동, 수성대학교)",48,9503,1430,4961,3484,0,1477,167,84,235,0,102,128.649585,35.85521978,1380.0,1380.0,8842.0,1274.0,92.3
36,2020,junior_college,전문대학(2년제),대구과학대학교,기존,본교,대구,대구 북구,사립,주야간,"대구광역시 북구 영송로 47 (태전동, 대구과학대학)",37,13061,1656,5080,4093,0,987,3,133,288,0,113,128.543181,35.93038261,1552.0,1552.0,11986.0,1474.0,95.0
37,2020,junior_college,전문대학(2년제),대동대학교,기존,본교,부산,부산 금정구,사립,주야간,"부산광역시 금정구 동부곡로27번길 88 (부곡동, 대동대학교)",12,5688,560,1824,1518,0,306,2,43,119,0,54,129.0958645,35.22913217,527.0,527.0,4808.0,475.0,90.1
38,2020,junior_college,전문대학(3년제),대림대학교,기존,본교,경기,경기 안양시,사립,주야간,"경기도 안양시 동안구 임곡로 29 (비산동, 대림대학교)",119,21023,3223,10459,7325,0,3134,27,172,396,0,111,126.9310912,37.40350534,2278.0,2278.0,19098.0,2278.0,100.0
39,2020,junior_college,전문대학(2년제),대원대학교,기존,본교,충북,충북 제천시,사립,주야간,"충청북도 제천시 대학로 316 (신월동, 대원대학)",48,8811,1004,3152,2412,0,740,14,78,141,0,43,128.1933844,37.17558231,1035.0,1035.0,8561.0,902.0,87.1
40,2020,junior_college,전문대학(2년제),동서울대학교,기존,본교,경기,경기 성남시,사립,주야간,"경기도 성남시 수정구 복정로 76 (복정동, 동서울대학)",94,31019,2707,8811,6045,0,2766,4,164,263,0,79,127.12964040000001,37.4608731,2279.0,2279.0,29812.0,2279.0,100.0
41,2020,junior_college,전문대학(2년제),대전보건대학교,기존,본교,대전,대전 동구,사립,주야간,"대전광역시 동구 충정로 21 (가양동, 대전보건대학)",66,17852,2331,7440,5697,0,1743,0,157,217,0,80,127.455629,36.34860063,1865.0,1865.0,16362.0,1857.0,99.6
42,2020,junior_college,전문대학(3년제),우송정보대학,기존,본교,대전,대전 동구,사립,주간,"대전광역시 동구 백룡로 59 (자양동, 우송정보대학동캠퍼스)",53,16580,2155,6890,4557,2,2331,90,119,304,0,77,127.45407560000001,36.33694761,2195.0,2195.0,16055.0,1968.0,89.7
43,2020,junior_college,전문대학(3년제),대전과학기술대학교,기존,본교,대전,대전 서구,사립,주간,"대전광역시 서구 혜천로 100 (복수동, 대전과학기술대학교)",47,14683,1874,5661,4446,0,1215,3,124,248,0,83,127.3744562,36.30315682,1739.0,1739.0,13626.0,1629.0,93.7
44,2020,junior_college,전문대학(2년제),아주자동차대학,기존,본교,충남,충남 보령시,사립,주간,"충청남도 보령시 주포면 대학길 106 (관산리, 아주자동차대학교)",1,398,398,2321,910,0,1411,75,27,27,0,16,126.57957079999998,36.40350852,494.0,494.0,1979.0,390.0,78.9
45,2020,junior_college,전문대학(2년제),인천재능대학교,기존,본교,인천,인천 동구,사립,주간,"인천광역시 동구 재능로 178 (송림동, 재능대학)",56,15805,1950,5993,3951,0,2042,4,97,191,0,83,126.6511138,37.47483935,1576.0,1576.0,14950.0,1576.0,100.0
46,2020,junior_college,전문대학(2년제),경북과학대학교,기존,본교,경북,경북 칠곡군,사립,주야간,"경상북도 칠곡군 기산면 지산로 634 (봉산리, 경북과학대학교)",32,3529,821,1890,1655,0,235,244,53,76,0,32,128.346306,35.98173027,693.0,693.0,3297.0,693.0,100.0
47,2020,junior_college,전문대학(3년제),동남보건대학교,기존,본교,경기,경기 수원시,사립,주야간,"경기도 수원시 장안구 천천로74번길 50 (정자동, 동남보건대학)",42,20275,1793,5740,4794,0,946,4,121,254,0,61,126.98612820000001,37.29897646,1336.0,1336.0,17703.0,1336.0,100.0
48,2020,junior_college,전문대학(3년제),동부산대학교,기존,본교,부산,부산 해운대구,사립,주야간,"부산광역시 해운대구 운봉길 60 (반송동, 동부산대학교)",28,0,0,910,526,0,384,0,27,70,0,20,129.1490285,35.23274135,766.0,766.0,0.0,0.0,0.0
49,2020,junior_college,전문대학(3년제),동강대학교,기존,본교,광주,광주 북구,사립,주야간,"광주광역시 북구 동문대로 50 (풍향동, 동강대학교)",39,5964,1338,4015,3133,5,877,0,81,186,0,56,126.9219719,35.17029555,1286.0,1286.0,5457.0,1201.0,93.4
50,2020,junior_college,전문대학(3년제),동아방송예술대학교,기존,본교,경기,경기 안성시,사립,주간,"경기도 안성시 삼죽면 동아예대길 47 (진촌리, 동아방송예술대학교)",34,19614,1200,4281,3104,0,1177,11,81,238,0,70,127.35839540000002,37.05898584,823.0,823.0,18051.0,823.0,100.0
51,2020,junior_college,전문대학(3년제),동아보건대학교,기존,본교,전남,전남 영암군,사립,주야간,"전라남도 영암군 학산면 영산로 76-57 (독천리, 동아보건대학교)",26,3060,629,1950,1699,0,251,0,52,71,0,29,126.56764960000001,34.73084041,596.0,596.0,2742.0,553.0,92.8
52,2020,junior_college,전문대학(3년제),동양미래대학교,기존,본교,서울,서울 구로구,사립,주야간,"서울특별시 구로구 경인로 445 (고척동, 동양미래대학교)",54,20805,2833,10322,5854,0,4468,119,157,263,0,99,126.8681699,37.49999637,2135.0,2135.0,19376.0,2135.0,100.0
53,2020,junior_college,전문대학(2년제),동우대학,폐교,본교,강원,강원 속초시,사립,주야간,"강원도 속초시 도리원길 5 (노학동, 동우대학)",0,0,0,0,0,0,0,0,0,0,0,0,128.550452,38.19399464,,,,,
54,2020,junior_college,전문대학(3년제),동원대학교,기존,본교,경기,경기 광주시,사립,주야간,"경기도 광주시 곤지암읍 경충대로 26 (신촌리, 동원대학)",57,16089,1755,5459,3514,0,1945,97,99,180,0,58,127.39867029999999,37.32729548,1618.0,1618.0,15588.0,1542.0,95.3
55,2020,junior_college,전문대학(2년제),동의과학대학교,기존,본교,부산,부산 부산진구,사립,주야간,"부산광역시 부산진구 양지로 54 (양정동, 동의과학대학)",56,27433,2366,8911,5307,0,3604,18,148,313,0,102,129.07194479999998,35.16506982,2222.0,2222.0,25280.0,1872.0,84.2
56,2020,junior_college,전문대학(3년제),동주대학교,기존,본교,부산,부산 사하구,사립,주야간,"부산광역시 사하구 사리로55번길 16 (괴정동, 동주대학)",50,14746,1255,4318,3101,5,1212,1,95,218,0,47,128.99702140000002,35.10387729,1226.0,1226.0,13494.0,1071.0,87.4
57,2020,junior_college,전문대학(2년제),두원공과대학교,기존,본교,경기,경기 안성시,사립,주야간,"경기도 안성시 죽산면 관음당길 51 (장원리, 두원공과대학교)",62,17332,1718,7381,4222,0,3159,21,148,171,0,81,127.4224973,37.06440406,1907.0,1907.0,16713.0,1583.0,83.0
58,2020,junior_college,전문대학(3년제),마산대학교,기존,본교,경남,경남 창원시,사립,주야간,"경상남도 창원시 마산회원구 내서읍 함마대로 2640 (용담리, 마산대학)",41,20502,2152,7262,5571,0,1691,17,161,327,0,80,128.501817,35.25981178,2056.0,2056.0,20512.0,1858.0,90.4
59,2020,junior_college,전문대학(3년제),명지전문대학,기존,본교,서울,서울 서대문구,사립,주야간,"서울특별시 서대문구 가좌로 134 (홍은동, 명지전문대학)",97,38433,3424,9753,7068,11,2674,12,179,421,0,105,126.9258148,37.58458239,2644.0,2644.0,36417.0,2644.0,100.0
60,2020,junior_college,전문대학(3년제),목포과학대학교,기존,본교,전남,전남 목포시,사립,주야간,"전라남도 목포시 영산로 413-1 (상동, 목포과학대학)",47,2857,928,3774,2334,0,1440,30,72,85,0,38,126.409377,34.80762646,859.0,859.0,2644.0,859.0,100.0
61,2020,junior_college,전문대학(2년제),문경대학교,기존,본교,경북,경북 문경시,사립,주야간,"경상북도 문경시 호계면 대학길 161 (별암리, 문경대학)",15,1827,314,1112,890,0,222,1,31,66,0,42,128.1723453,36.65802007,281.0,281.0,1706.0,273.0,97.2
62,2020,junior_college,전문대학(3년제),배화여자대학교,기존,본교,서울,서울 종로구,사립,주야간,"서울특별시 종로구 필운대로1길 34 (필운동, 배화여자대학)",29,12429,1476,3277,2874,2,401,1,79,148,0,49,126.96526340000001,37.57929545,1208.0,1208.0,11764.0,1208.0,100.0
63,2020,junior_college,전문대학(2년제),백제예술대학교,기존,본교,전북,전북 완주군,사립,주간,"전라북도 완주군 봉동읍 백제대학로 171 (제내리, 백제예술대학교)",13,4006,607,1718,1214,0,504,0,36,81,0,36,127.1250598,35.99599537,627.0,627.0,3865.0,574.0,91.5
64,2020,junior_college,전문대학(2년제),부산경상대학교,기존,본교,부산,부산 연제구,사립,주야간,"부산광역시 연제구 고분로 170 (연산동, 부산경상대학)",77,7858,1153,3962,2625,0,1337,0,85,220,0,86,129.1004321,35.18404054,1287.0,992.0,6993.0,946.0,95.4
65,2020,junior_college,전문대학(2년제),부산여자대학교,기존,본교,부산,부산 부산진구,사립,주야간,"부산광역시 부산진구 진남로 506 (양정동, 부산여자대학)",24,8236,970,2827,2677,4,146,8,75,185,0,83,129.0738083,35.16854952,1090.0,1090.0,7487.0,886.0,81.3
66,2020,junior_college,전문대학(2년제),부산과학기술대학교,기존,본교,부산,부산 북구,사립,주야간,"부산광역시 북구 시랑로132번길 88 (구포동, 부산과학기술대학교)",72,15546,1355,6469,3563,1,2905,354,116,207,0,109,129.00289740000002,35.19420065,1406.0,1406.0,14241.0,1081.0,76.9
67,2020,junior_college,전문대학(2년제),부천대학교,기존,본교,경기,경기 부천시,사립,주야간,"경기도 부천시 원미구 신흥로56번길 25 (심곡동, 부천대학)",92,36481,3617,10445,7705,0,2740,78,193,407,0,101,126.77960700000001,37.49039252,2299.0,2299.0,33340.0,2299.0,100.0
68,2020,junior_college,전문대학(4년제),삼육보건대학교,기존,본교,서울,서울 동대문구,사립,주야간,서울특별시 동대문구 망우로 82 (휘경동),15,7941,528,1517,1331,0,186,6,44,88,0,63,127.06254240000001,37.58972578,396.0,396.0,6976.0,396.0,100.0
69,2020,junior_college,전문대학(2년제),상지영서대학교,폐교,본교,강원,강원 원주시,사립,주야간,"강원도 원주시 상지대길 84 (우산동, 상지영서대학교)",26,0,0,2004,1083,0,921,0,0,0,0,0,127.9327788,37.37107572,,,,,
70,2020,junior_college,전문대학(3년제),서영대학교,기존,본교,광주,광주 북구,사립,주야간,"광주광역시 북구 서강로 1 (운암동, 서영대학교)",92,13287,2408,7935,5221,0,2714,3,139,305,0,65,126.8691232,35.17658151,1742.0,1742.0,11880.0,1730.0,99.3
71,2020,junior_college,전문대학(4년제),서울여자간호대학교,기존,본교,서울,서울 서대문구,사립,주야간,"서울특별시 서대문구 간호대로 38 (홍제동, 서울여자간호대학)",2,3779,259,1002,934,0,68,0,28,60,0,26,126.9477574,37.59756961,168.0,168.0,2821.0,168.0,100.0
72,2020,junior_college,전문대학(3년제),서울예술대학교,기존,본교,경기,경기 안산시,사립,주간,"경기도 안산시 단원구 예술대학로 171 (고잔동, 서울예술대학)",17,23410,1158,4281,3101,0,1180,16,89,375,0,70,126.8356763,37.33499932,630.0,630.0,20494.0,630.0,100.0
73,2020,junior_college,전문대학(2년제),서일대학교,기존,본교,서울,서울 중랑구,사립,주야간,"서울특별시 중랑구 용마산로90길 28 (면목동, 서일대학)",92,32335,2629,8866,6055,0,2811,38,169,329,0,59,127.0971986,37.58607474,2145.0,2145.0,30012.0,2145.0,100.0
74,2020,junior_college,전문대학(3년제),성운대학교,기존,본교,경북,경북 영천시,사립,주간,"경상북도 영천시 신녕면 대학길 105 (화남리, 성덕대학교)",22,1265,747,1628,1602,0,26,84,49,64,0,33,128.761483,36.06391052,560.0,560.0,1028.0,559.0,99.8
75,2020,junior_college,전문대학(2년제),성심외국어대학,폐교,본교,부산,부산 해운대구,사립,주야간,"부산광역시 해운대구 반송순환로 142 (반송동, 영산대학교부산캠퍼스)",42,0,0,1241,0,0,1241,0,0,0,0,0,129.1562365,35.22441488,,,,,
76,2020,junior_college,전문대학(3년제),송원대학,폐교,본교,광주,광주 남구,사립,주야간,"광주광역시 남구 송암로 73 (송하동, 송원대학)",0,0,0,0,0,0,0,0,0,0,0,0,126.8758738,35.10907763,,,,,
77,2020,junior_college,전문대학(2년제),수원여자대학교,기존,본교,경기,경기 수원시,사립,주야간,"경기도 수원시 권선구 온정로 72 (오목천동, 수원여자대학)",44,17233,1829,4666,4367,0,299,0,117,211,0,61,126.96376940000002,37.25104498,1650.0,1650.0,16446.0,1650.0,100.0
78,2020,junior_college,전문대학(3년제),수원과학대학교,기존,본교,경기,경기 화성시,사립,주야간,"경기도 화성시 정남면 세자로 288 (보통리, 수원과학대학)",50,27377,2595,8649,5981,4,2664,4,145,182,0,62,126.9819443,37.19407401,2557.0,2557.0,26359.0,2370.0,92.7
79,2020,junior_college,전문대학(4년제),순천제일대학교,기존,본교,전남,전남 순천시,사립,주야간,"전라남도 순천시 제일대학길 17 (덕월동, 순천제일대학)",58,4304,1267,3958,2551,3,1404,20,76,133,0,75,127.4866321,34.93471782,1073.0,1073.0,3901.0,1048.0,97.7
80,2020,junior_college,전문대학(3년제),청암대학교,기존,본교,전남,전남 순천시,사립,주야간,"전라남도 순천시 녹색로 1641 (덕월동, 순천청암대학)",41,4688,1113,3469,2697,0,772,3,69,181,0,59,127.48913799999998,34.92645467,1051.0,1051.0,4304.0,979.0,93.1
